"","ctime","intertime","cwma","ratecat"
"2258",1397788200,0,387.096774193548,"l"
"2259",1397788200,0,377.41935483871,"l"
"2260",1397788500,300,377.41935483871,"m"
"2261",1397788920,420,383.225806451613,"m"
"2262",1397789400,480,387.096774193548,"m"
"2263",1397790000,600,406.451612903226,"m"
"2264",1397790000,0,396.774193548387,"l"
"2265",1397790000,0,348.387096774194,"l"
"2266",1397790000,0,348.387096774194,"l"
"2267",1397791800,1800,406.451612903226,"h"
"2268",1397793600,1800,435.483870967742,"h"
"2269",1397793600,0,406.451612903226,"l"
"2270",1397797080,3480,489.677419354839,"h"
"2271",1397797200,120,493.548387096774,"m"
"2272",1397797200,0,491.612903225806,"l"
"2273",1397797260,60,487.741935483871,"m"
"2274",1397797260,0,472.258064516129,"l"
"2275",1397799000,1740,522.58064516129,"h"
"2276",1397801700,2700,609.677419354839,"h"
"2277",1397804400,2700,638.709677419355,"h"
"2278",1397804400,0,638.709677419355,"l"
"2279",1397810100,5700,803.225806451613,"h"
"2280",1397811000,900,793.548387096774,"m"
"2281",1397811600,600,812.903225806452,"m"
"2282",1397816520,4920,952.258064516129,"h"
"2283",1397822400,5880,1141.93548387097,"h"
"2284",1397822400,0,1112.90322580645,"l"
"2285",1397824200,1800,1161.29032258065,"h"
"2286",1397831700,7500,1403.22580645161,"h"
"2287",1397833200,1500,1451.61290322581,"h"
"2288",1397833200,0,1451.61290322581,"l"
"2289",1397834400,1200,1490.32258064516,"m"
"2290",1397836800,2400,1567.74193548387,"h"
"2291",1397836800,0,1558.06451612903,"l"
"2292",1397838300,1500,1592.90322580645,"h"
"2293",1397839500,1200,1616.12903225806,"m"
"2294",1397840100,600,1616.12903225806,"m"
"2295",1397840400,300,1625.8064516129,"m"
"2296",1397840400,0,1625.8064516129,"l"
"2297",1397840400,0,1625.8064516129,"l"
"2298",1397842200,1800,1625.8064516129,"h"
"2299",1397843100,900,1596.77419354839,"m"
"2300",1397843100,0,1596.77419354839,"l"
"2301",1397843400,300,1494.1935483871,"m"
"2302",1397843400,0,1490.32258064516,"l"
"2303",1397845800,2400,1567.74193548387,"h"
"2304",1397845800,0,1565.8064516129,"l"
"2305",1397845800,0,1565.8064516129,"l"
"2306",1397845800,0,1509.67741935484,"l"
"2307",1397846700,900,1451.61290322581,"m"
"2308",1397847000,300,1374.1935483871,"m"
"2309",1397849400,2400,1451.61290322581,"h"
"2310",1397849760,360,1279.35483870968,"m"
"2311",1397850000,240,1258.06451612903,"m"
"2312",1397850060,60,1240.64516129032,"m"
"2313",1397850300,240,1089.67741935484,"m"
"2314",1397851200,900,929.032258064516,"m"
"2315",1397851200,0,929.032258064516,"l"
"2316",1397853000,1800,929.032258064516,"h"
"2317",1397853000,0,687.096774193548,"l"
"2318",1397853000,0,638.709677419355,"l"
"2319",1397854800,1800,696.774193548387,"h"
"2320",1397857500,2700,745.161290322581,"h"
"2321",1397858100,600,687.096774193548,"m"
"2322",1397858100,0,687.096774193548,"l"
"2323",1397858160,60,640.645161290323,"m"
"2324",1397858400,240,609.677419354839,"m"
"2325",1397859060,660,611.612903225806,"m"
"2326",1397859300,240,609.677419354839,"m"
"2327",1397859300,0,609.677419354839,"l"
"2328",1397859900,600,629.032258064516,"m"
"2329",1397860200,300,580.645161290323,"m"
"2330",1397860200,0,551.612903225806,"l"
"2331",1397860200,0,551.612903225806,"l"
"2332",1397862000,1800,600,"h"
"2333",1397862000,0,600,"l"
"2334",1397862000,0,522.58064516129,"l"
"2335",1397862000,0,522.58064516129,"l"
"2336",1397862600,600,541.935483870968,"m"
"2337",1397862600,0,541.935483870968,"l"
"2338",1397862900,300,522.58064516129,"m"
"2339",1397863200,300,522.58064516129,"m"
"2340",1397863800,600,464.516129032258,"m"
"2341",1397864820,1020,485.806451612903,"m"
"2342",1397865600,780,503.225806451613,"m"
"2343",1397865600,0,501.290322580645,"l"
"2344",1397865600,0,493.548387096774,"l"
"2345",1397865600,0,464.516129032258,"l"
"2346",1397866080,480,480,"m"
"2347",1397867400,1320,464.516129032258,"h"
"2348",1397867400,0,464.516129032258,"l"
"2349",1397867400,0,464.516129032258,"l"
"2350",1397867400,0,406.451612903226,"l"
"2351",1397867400,0,319.354838709677,"l"
"2352",1397867400,0,300,"l"
"2353",1397869200,1800,358.064516129032,"h"
"2354",1397869860,660,377.41935483871,"m"
"2355",1397871000,1140,406.451612903226,"m"
"2356",1397871000,0,385.161290322581,"l"
"2357",1397871000,0,377.41935483871,"l"
"2358",1397871000,0,377.41935483871,"l"
"2359",1397871000,0,358.064516129032,"l"
"2360",1397871000,0,348.387096774194,"l"
"2361",1397871000,0,348.387096774194,"l"
"2362",1397871000,0,348.387096774194,"l"
"2363",1397871000,0,290.322580645161,"l"
"2364",1397871780,780,315.483870967742,"m"
"2365",1397872140,360,327.096774193548,"m"
"2366",1397872800,660,348.387096774194,"m"
"2367",1397872800,0,329.032258064516,"l"
"2368",1397872800,0,329.032258064516,"l"
"2369",1397872800,0,319.354838709677,"l"
"2370",1397874000,1200,348.387096774194,"m"
"2371",1397876100,2100,396.774193548387,"h"
"2372",1397876400,300,373.548387096774,"m"
"2373",1397877300,900,377.41935483871,"m"
"2374",1397877900,600,396.774193548387,"m"
"2375",1397880000,2100,464.516129032258,"h"
"2376",1397881080,1080,499.354838709677,"m"
"2377",1397881200,120,487.741935483871,"m"
"2378",1397882400,1200,483.870967741935,"m"
"2379",1397882400,0,483.870967741935,"l"
"2380",1397882700,300,493.548387096774,"m"
"2381",1397882700,0,493.548387096774,"l"
"2382",1397883120,420,507.096774193548,"m"
"2383",1397883120,0,507.096774193548,"l"
"2384",1397883120,0,449.032258064516,"l"
"2385",1397883120,0,427.741935483871,"l"
"2386",1397883120,0,390.967741935484,"l"
"2387",1397883240,120,394.838709677419,"m"
"2388",1397883600,360,406.451612903226,"m"
"2389",1397883660,60,408.387096774194,"m"
"2390",1397884800,1140,445.161290322581,"m"
"2391",1397884800,0,445.161290322581,"l"
"2392",1397885340,540,462.58064516129,"m"
"2393",1397886120,780,487.741935483871,"m"
"2394",1397887320,1200,526.451612903226,"m"
"2395",1397887680,360,512.903225806452,"m"
"2396",1397887980,300,510.967741935484,"m"
"2397",1397888100,120,493.548387096774,"m"
"2398",1397888280,180,499.354838709677,"m"
"2399",1397889000,720,522.58064516129,"m"
"2400",1397889000,0,522.58064516129,"l"
"2401",1397890500,1500,532.258064516129,"h"
"2402",1397890620,120,468.387096774194,"m"
"2403",1397890800,180,464.516129032258,"m"
"2404",1397890800,0,435.483870967742,"l"
"2405",1397890800,0,416.129032258065,"l"
"2406",1397891100,300,358.064516129032,"m"
"2407",1397892000,900,352.258064516129,"m"
"2408",1397895300,3300,454.838709677419,"h"
"2409",1397896680,1380,460.645161290323,"h"
"2410",1397898000,1320,503.225806451613,"h"
"2411",1397899800,1800,551.612903225806,"h"
"2412",1397901000,1200,590.322580645161,"m"
"2413",1397902440,1440,623.225806451613,"h"
"2414",1397903100,660,644.516129032258,"m"
"2415",1397903820,720,667.741935483871,"m"
"2416",1397905200,1380,712.258064516129,"h"
"2417",1397905200,0,712.258064516129,"l"
"2418",1397907000,1800,766.451612903226,"h"
"2419",1397908800,1800,812.903225806452,"h"
"2420",1397910600,1800,869.032258064516,"h"
"2421",1397911260,660,853.548387096774,"m"
"2422",1397914200,2940,948.387096774194,"h"
"2423",1397915100,900,960,"m"
"2424",1397916000,900,963.870967741935,"m"
"2425",1397916000,0,925.161290322581,"l"
"2426",1397919600,3600,1029.67741935484,"h"
"2427",1397919600,0,1020,"l"
"2428",1397919600,0,1016.12903225806,"l"
"2429",1397923200,3600,1126.45161290323,"h"
"2430",1397926800,3600,1219.35483870968,"h"
"2431",1397926920,120,1223.22580645161,"m"
"2432",1397930400,3480,1287.09677419355,"h"
"2433",1397930400,0,1283.22580645161,"l"
"2434",1397930400,0,1277.41935483871,"l"
"2435",1397930400,0,1277.41935483871,"l"
"2436",1397930400,0,1277.41935483871,"l"
"2437",1397930400,0,1267.74193548387,"l"
"2438",1397931300,900,1267.74193548387,"m"
"2439",1397934600,3300,1267.74193548387,"h"
"2440",1397934960,360,1234.83870967742,"m"
"2441",1397934960,0,1192.25806451613,"l"
"2442",1397936220,1260,1174.83870967742,"h"
"2443",1397937600,1380,1180.64516129032,"h"
"2444",1397937600,0,1134.1935483871,"l"
"2445",1397938200,600,1132.25806451613,"m"
"2446",1397938800,600,1128.38709677419,"m"
"2447",1397938800,0,1083.87096774194,"l"
"2448",1397939400,600,1103.22580645161,"m"
"2449",1397939700,300,1054.83870967742,"m"
"2450",1397940300,600,1016.12903225806,"m"
"2451",1397940300,0,958.064516129032,"l"
"2452",1397941200,900,965.806451612903,"m"
"2453",1397941200,0,870.967741935484,"l"
"2454",1397941200,0,841.935483870968,"l"
"2455",1397942100,900,841.935483870968,"m"
"2456",1397943000,900,870.967741935484,"m"
"2457",1397943600,600,774.193548387097,"m"
"2458",1397944800,1200,812.903225806452,"m"
"2459",1397944800,0,812.903225806452,"l"
"2460",1397944800,0,696.774193548387,"l"
"2461",1397945400,600,600,"m"
"2462",1397945700,300,605.806451612903,"m"
"2463",1397947500,1800,551.612903225806,"h"
"2464",1397947500,0,551.612903225806,"l"
"2465",1397947500,0,551.612903225806,"l"
"2466",1397948100,600,570.967741935484,"m"
"2467",1397948400,300,580.645161290323,"m"
"2468",1397948400,0,580.645161290323,"l"
"2469",1397948400,0,551.612903225806,"l"
"2470",1397948700,300,454.838709677419,"m"
"2471",1397948700,0,443.225806451613,"l"
"2472",1397949000,300,452.903225806452,"m"
"2473",1397949600,600,431.612903225806,"m"
"2474",1397949600,0,387.096774193548,"l"
"2475",1397951100,1500,435.483870967742,"h"
"2476",1397951100,0,416.129032258065,"l"
"2477",1397952180,1080,431.612903225806,"m"
"2478",1397952900,720,454.838709677419,"m"
"2479",1397954160,1260,476.129032258065,"h"
"2480",1397954700,540,483.870967741935,"m"
"2481",1397955600,900,493.548387096774,"m"
"2482",1397955600,0,493.548387096774,"l"
"2483",1397956500,900,493.548387096774,"m"
"2484",1397959200,2700,580.645161290323,"h"
"2485",1397959200,0,580.645161290323,"l"
"2486",1397960100,900,580.645161290323,"m"
"2487",1397961000,900,580.645161290323,"m"
"2488",1397961300,300,570.967741935484,"m"
"2489",1397962800,1500,580.645161290323,"h"
"2490",1397962800,0,580.645161290323,"l"
"2491",1397962800,0,580.645161290323,"l"
"2492",1397962920,120,565.161290322581,"m"
"2493",1397963400,480,570.967741935484,"m"
"2494",1397964000,600,532.258064516129,"m"
"2495",1397964600,600,551.612903225806,"m"
"2496",1397966400,1800,609.677419354839,"h"
"2497",1397966400,0,590.322580645161,"l"
"2498",1397966400,0,580.645161290323,"l"
"2499",1397966400,0,580.645161290323,"l"
"2500",1397967180,780,605.806451612903,"m"
"2501",1397969100,1920,658.064516129032,"h"
"2502",1397970000,900,687.096774193548,"m"
"2503",1397970000,0,677.41935483871,"l"
"2504",1397970600,600,677.41935483871,"m"
"2505",1397971800,1200,716.129032258065,"m"
"2506",1397973600,1800,725.806451612903,"h"
"2507",1397973600,0,725.806451612903,"l"
"2508",1397973660,60,692.903225806452,"m"
"2509",1397974380,720,692.903225806452,"m"
"2510",1397975400,1020,685.161290322581,"m"
"2511",1397976600,1200,706.451612903226,"m"
"2512",1397977020,420,690.967741935484,"m"
"2513",1397980800,3780,812.903225806452,"h"
"2514",1397980800,0,783.870967741935,"l"
"2515",1397980800,0,696.774193548387,"l"
"2516",1397982360,1560,747.096774193548,"h"
"2517",1397982600,240,725.806451612903,"m"
"2518",1397982600,0,696.774193548387,"l"
"2519",1397983200,600,706.451612903226,"m"
"2520",1397983440,240,665.806451612903,"m"
"2521",1397984220,780,690.967741935484,"m"
"2522",1397984400,180,696.774193548387,"m"
"2523",1397997000,12600,1099.35483870968,"h"
"2524",1397997000,0,1083.87096774194,"l"
"2525",1397998800,1800,1122.58064516129,"h"
"2526",1397998800,0,1103.22580645161,"l"
"2527",1.398e+09,1200,1083.87096774194,"m"
"2528",1398002520,2520,1165.16129032258,"h"
"2529",1398004200,1680,1219.35483870968,"h"
"2530",1398004200,0,1219.35483870968,"l"
"2531",1398006000,1800,1252.25806451613,"h"
"2532",1398006000,0,1190.32258064516,"l"
"2533",1398006000,0,1161.29032258065,"l"
"2534",1398006000,0,1161.29032258065,"l"
"2535",1398007200,1200,1180.64516129032,"m"
"2536",1398007800,600,1161.29032258065,"m"
"2537",1398009600,1800,1161.29032258065,"h"
"2538",1398009600,0,1161.29032258065,"l"
"2539",1398011400,1800,1217.41935483871,"h"
"2540",1398011400,0,1194.1935483871,"l"
"2541",1398012120,720,1184.51612903226,"m"
"2542",1398013200,1080,1180.64516129032,"m"
"2543",1398013200,0,1167.09677419355,"l"
"2544",1398013260,60,1047.09677419355,"m"
"2545",1398015300,2040,1112.90322580645,"h"
"2546",1398015300,0,1112.90322580645,"l"
"2547",1398018480,3180,1165.16129032258,"h"
"2548",1398018600,120,1161.29032258065,"m"
"2549",1398019200,600,1180.64516129032,"m"
"2550",1398019860,660,1182.58064516129,"m"
"2551",1398020160,300,1184.51612903226,"m"
"2552",1398025200,5040,1321.93548387097,"h"
"2553",1398025200,0,1316.12903225806,"l"
"2554",1398025800,600,929.032258064516,"m"
"2555",1398025980,180,934.838709677419,"m"
"2556",1398026400,420,890.322580645161,"m"
"2557",1398026700,300,900,"m"
"2558",1398027000,300,870.967741935484,"m"
"2559",1398027000,0,789.677419354839,"l"
"2560",1398027120,120,739.354838709677,"m"
"2561",1398027420,300,749.032258064516,"m"
"2562",1398027600,180,696.774193548387,"m"
"2563",1398027600,0,696.774193548387,"l"
"2564",1398028500,900,725.806451612903,"m"
"2565",1398028500,0,725.806451612903,"l"
"2566",1398029400,900,716.129032258065,"m"
"2567",1398029400,0,696.774193548387,"l"
"2568",1398029400,0,638.709677419355,"l"
"2569",1398030300,900,667.741935483871,"m"
"2570",1398031200,900,638.709677419355,"m"
"2571",1398031200,0,638.709677419355,"l"
"2572",1398032400,1200,654.193548387097,"m"
"2573",1398033000,600,638.709677419355,"m"
"2574",1398033600,600,658.064516129032,"m"
"2575",1398035400,1800,714.193548387097,"h"
"2576",1398036000,600,667.741935483871,"m"
"2577",1398036600,600,687.096774193548,"m"
"2578",1398038100,1500,632.903225806452,"h"
"2579",1398038400,300,638.709677419355,"m"
"2580",1398040560,2160,689.032258064516,"h"
"2581",1398040620,60,669.677419354839,"m"
"2582",1398042000,1380,704.516129032258,"h"
"2583",1398042000,0,541.935483870968,"l"
"2584",1398042000,0,541.935483870968,"l"
"2585",1398043680,1680,576.774193548387,"h"
"2586",1398043800,120,574.838709677419,"m"
"2587",1398043800,0,561.290322580645,"l"
"2588",1398045600,1800,609.677419354839,"h"
"2589",1398045600,0,600,"l"
"2590",1398045600,0,600,"l"
"2591",1398045900,300,605.806451612903,"m"
"2592",1398046620,720,619.354838709677,"m"
"2593",1398046620,0,613.548387096774,"l"
"2594",1398047400,780,638.709677419355,"m"
"2595",1398047400,0,609.677419354839,"l"
"2596",1398047400,0,609.677419354839,"l"
"2597",1398047400,0,580.645161290323,"l"
"2598",1398048300,900,609.677419354839,"m"
"2599",1398049200,900,638.709677419355,"m"
"2600",1398049200,0,609.677419354839,"l"
"2601",1398050400,1200,619.354838709677,"m"
"2602",1398052800,2400,696.774193548387,"h"
"2603",1398053700,900,687.096774193548,"m"
"2604",1398054600,900,696.774193548387,"m"
"2605",1398055200,600,696.774193548387,"m"
"2606",1398056400,1200,677.41935483871,"m"
"2607",1398056400,0,658.064516129032,"l"
"2608",1398057780,1380,683.225806451613,"h"
"2609",1398060060,2280,708.387096774194,"h"
"2610",1398060883,823,725.258064516129,"m"
"2611",1398060900,17,656.129032258065,"m"
"2612",1398062400,1500,702.58064516129,"h"
"2613",1398063000,600,677.41935483871,"m"
"2614",1398063600,600,696.774193548387,"m"
"2615",1398068760,5160,863.225806451613,"h"
"2616",1398070200,1440,855.483870967742,"h"
"2617",1398070800,600,870.967741935484,"m"
"2618",1398074400,3600,987.096774193548,"h"
"2619",1398078000,3600,1045.16129032258,"h"
"2620",1398078000,0,1045.16129032258,"l"
"2621",1398082500,4500,1190.32258064516,"h"
"2622",1398082800,300,1190.32258064516,"m"
"2623",1398083400,600,1186.45161290323,"m"
"2624",1398083400,0,1186.45161290323,"l"
"2625",1398083820,420,1174.83870967742,"m"
"2626",1398084000,180,1180.64516129032,"m"
"2627",1398085200,1200,1219.35483870968,"m"
"2628",1398085200,0,1219.35483870968,"l"
"2629",1398086100,900,1219.35483870968,"m"
"2630",1398086280,180,1196.12903225806,"m"
"2631",1398087600,1320,1238.70967741935,"h"
"2632",1398088200,600,1219.35483870968,"m"
"2633",1398088800,600,1161.29032258065,"m"
"2634",1398090300,1500,1180.64516129032,"h"
"2635",1398091320,1020,1184.51612903226,"m"
"2636",1398092400,1080,1200,"m"
"2637",1398092700,300,1170.96774193548,"m"
"2638",1398093300,600,1190.32258064516,"m"
"2639",1398093300,0,1145.8064516129,"l"
"2640",1398093540,240,1080,"m"
"2641",1398094200,660,1074.74193548387,"m"
"2642",1398095100,900,1103.22580645161,"m"
"2643",1398095100,0,1054.83870967742,"l"
"2644",1398095520,420,1049.03225806452,"m"
"2645",1398097200,1680,1083.87096774194,"h"
"2646",1398097320,120,921.290322580645,"m"
"2647",1398098400,1080,909.677419354839,"m"
"2648",1398099000,600,909.677419354839,"m"
"2649",1398099600,600,812.903225806452,"m"
"2650",1398099600,0,696.774193548387,"l"
"2651",1398099600,0,696.774193548387,"l"
"2652",1398099600,0,551.612903225806,"l"
"2653",1398099600,0,541.935483870968,"l"
"2654",1398101040,1440,569.032258064516,"h"
"2655",1398103200,2160,638.709677419355,"h"
"2656",1398103200,0,625.161290322581,"l"
"2657",1398106200,3000,716.129032258065,"h"
"2658",1398106800,600,696.774193548387,"m"
"2659",1398107040,240,704.516129032258,"m"
"2660",1398108600,1560,725.806451612903,"h"
"2661",1398108600,0,720,"l"
"2662",1398108600,0,677.41935483871,"l"
"2663",1398109200,600,677.41935483871,"m"
"2664",1398112200,3000,754.838709677419,"h"
"2665",1398112800,600,725.806451612903,"m"
"2666",1398113100,300,702.58064516129,"m"
"2667",1398113100,0,667.741935483871,"l"
"2668",1398114000,900,687.096774193548,"m"
"2669",1398114000,0,667.741935483871,"l"
"2670",1398115140,1140,704.516129032258,"m"
"2671",1398117720,2580,780,"h"
"2672",1398118500,780,783.870967741935,"m"
"2673",1398118500,0,754.838709677419,"l"
"2674",1398118500,0,754.838709677419,"l"
"2675",1398119400,900,770.322580645161,"m"
"2676",1398120000,600,735.483870967742,"m"
"2677",1398121140,1140,768.387096774194,"m"
"2678",1398121200,60,735.483870967742,"m"
"2679",1398121200,0,716.129032258065,"l"
"2680",1398121200,0,696.774193548387,"l"
"2681",1398122100,900,725.806451612903,"m"
"2682",1398122100,0,725.806451612903,"l"
"2683",1398122100,0,725.806451612903,"l"
"2684",1398122400,300,735.483870967742,"m"
"2685",1398123000,600,708.387096774194,"m"
"2686",1398123000,0,638.709677419355,"l"
"2687",1398124200,1200,677.41935483871,"m"
"2688",1398124800,600,600,"m"
"2689",1398124800,0,580.645161290323,"l"
"2690",1398124800,0,572.903225806452,"l"
"2691",1398124800,0,522.58064516129,"l"
"2692",1398124800,0,522.58064516129,"l"
"2693",1398126300,1500,570.967741935484,"h"
"2694",1398127200,900,580.645161290323,"m"
"2695",1398127320,120,487.741935483871,"m"
"2696",1398127320,0,468.387096774194,"l"
"2697",1398127320,0,458.709677419355,"l"
"2698",1398127800,480,474.193548387097,"m"
"2699",1398128400,600,464.516129032258,"m"
"2700",1398128400,0,464.516129032258,"l"
"2701",1398128700,300,437.41935483871,"m"
"2702",1398129420,720,377.41935483871,"m"
"2703",1398132000,2580,435.483870967742,"h"
"2704",1398132300,300,445.161290322581,"m"
"2705",1398134100,1800,503.225806451613,"h"
"2706",1398134820,720,497.41935483871,"m"
"2707",1398135480,660,499.354838709677,"m"
"2708",1398135600,120,466.451612903226,"m"
"2709",1398135600,0,464.516129032258,"l"
"2710",1398138120,2520,545.806451612903,"h"
"2711",1398139200,1080,580.645161290323,"m"
"2712",1398139200,0,551.612903225806,"l"
"2713",1398141600,2400,629.032258064516,"h"
"2714",1398142740,1140,665.806451612903,"m"
"2715",1398142800,60,658.064516129032,"m"
"2716",1398142800,0,638.709677419355,"l"
"2717",1398142800,0,638.709677419355,"l"
"2718",1398142860,60,601.935483870968,"m"
"2719",1398146100,3240,687.096774193548,"h"
"2720",1398147000,900,716.129032258065,"m"
"2721",1398153600,6600,929.032258064516,"h"
"2722",1398153600,0,929.032258064516,"l"
"2723",1398155400,1800,987.096774193548,"h"
"2724",1398158640,3240,1043.22580645161,"h"
"2725",1398162600,3960,1141.93548387097,"h"
"2726",1398165900,3300,1244.51612903226,"h"
"2727",1398166200,300,1254.1935483871,"m"
"2728",1398168900,2700,1341.29032258065,"h"
"2729",1398170400,1500,1374.1935483871,"h"
"2730",1398171600,1200,1393.54838709677,"m"
"2731",1398174300,2700,1480.64516129032,"h"
"2732",1398175200,900,1500,"m"
"2733",1398175200,0,1476.77419354839,"l"
"2734",1398177000,1800,1451.61290322581,"h"
"2735",1398178680,1680,1496.12903225806,"h"
"2736",1398179880,1200,1476.77419354839,"m"
"2737",1398180600,720,1476.77419354839,"m"
"2738",1398180600,0,1455.48387096774,"l"
"2739",1398181500,900,1480.64516129032,"m"
"2740",1398181800,300,1490.32258064516,"m"
"2741",1398182400,600,1428.38709677419,"m"
"2742",1398182400,0,1393.54838709677,"l"
"2743",1398185100,2700,1480.64516129032,"h"
"2744",1398185760,660,1424.51612903226,"m"
"2745",1398186000,240,1395.48387096774,"m"
"2746",1398186900,900,1422.58064516129,"m"
"2747",1398188220,1320,1465.16129032258,"h"
"2748",1398189600,1380,1509.67741935484,"h"
"2749",1398189600,0,1507.74193548387,"l"
"2750",1398191400,1800,1461.29032258065,"h"
"2751",1398191400,0,1432.25806451613,"l"
"2752",1398192300,900,1248.38709677419,"m"
"2753",1398192600,300,1258.06451612903,"m"
"2754",1398192780,180,1205.8064516129,"m"
"2755",1398192780,0,1101.29032258065,"l"
"2756",1398192900,120,977.41935483871,"m"
"2757",1398193200,300,880.645161290323,"m"
"2758",1398193200,0,870.967741935484,"l"
"2759",1398193200,0,783.870967741935,"l"
"2760",1398193800,600,754.838709677419,"m"
"2761",1398195600,1800,774.193548387097,"h"
"2762",1398195600,0,687.096774193548,"l"
"2763",1398195600,0,658.064516129032,"l"
"2764",1398196800,1200,696.774193548387,"m"
"2765",1398196800,0,638.709677419355,"l"
"2766",1398196800,0,584.516129032258,"l"
"2767",1398197700,900,574.838709677419,"m"
"2768",1398198600,900,580.645161290323,"m"
"2769",1398199800,1200,619.354838709677,"m"
"2770",1398201300,1500,638.709677419355,"h"
"2771",1398201300,0,629.032258064516,"l"
"2772",1398201600,300,619.354838709677,"m"
"2773",1398202200,600,638.709677419355,"m"
"2774",1398202200,0,551.612903225806,"l"
"2775",1398202200,0,530.322580645161,"l"
"2776",1398202200,0,522.58064516129,"l"
"2777",1398202200,0,493.548387096774,"l"
"2778",1398202620,420,464.516129032258,"m"
"2779",1398204000,1380,464.516129032258,"h"
"2780",1398204000,0,464.516129032258,"l"
"2781",1398204000,0,406.451612903226,"l"
"2782",1398204000,0,406.451612903226,"l"
"2783",1398204000,0,377.41935483871,"l"
"2784",1398205800,1800,425.806451612903,"h"
"2785",1398205800,0,420,"l"
"2786",1398207300,1500,468.387096774194,"h"
"2787",1398207600,300,474.193548387097,"m"
"2788",1398208200,600,483.870967741935,"m"
"2789",1398208800,600,503.225806451613,"m"
"2790",1398209100,300,512.903225806452,"m"
"2791",1398211200,2100,561.290322580645,"h"
"2792",1398211200,0,503.225806451613,"l"
"2793",1398211560,360,514.838709677419,"m"
"2794",1398211560,0,514.838709677419,"l"
"2795",1398213000,1440,522.58064516129,"h"
"2796",1398213000,0,522.58064516129,"l"
"2797",1398213180,180,528.387096774194,"m"
"2798",1398214800,1620,551.612903225806,"h"
"2799",1398214800,0,522.58064516129,"l"
"2800",1398216600,1800,541.935483870968,"h"
"2801",1398216600,0,493.548387096774,"l"
"2802",1398218400,1800,551.612903225806,"h"
"2803",1398218400,0,541.935483870968,"l"
"2804",1398218400,0,522.58064516129,"l"
"2805",1398218400,0,522.58064516129,"l"
"2806",1398218400,0,522.58064516129,"l"
"2807",1398218700,300,532.258064516129,"m"
"2808",1398218700,0,532.258064516129,"l"
"2809",1398219240,540,536.129032258065,"m"
"2810",1398220200,960,522.58064516129,"m"
"2811",1398221400,1200,561.290322580645,"m"
"2812",1398221700,300,570.967741935484,"m"
"2813",1398221880,180,576.774193548387,"m"
"2814",1398223800,1920,638.709677419355,"h"
"2815",1398223800,0,580.645161290323,"l"
"2816",1398224400,600,600,"m"
"2817",1398224400,0,551.612903225806,"l"
"2818",1398225600,1200,580.645161290323,"m"
"2819",1398227400,1800,619.354838709677,"h"
"2820",1398227400,0,600,"l"
"2821",1398227400,0,590.322580645161,"l"
"2822",1398227400,0,522.58064516129,"l"
"2823",1398229260,1860,582.58064516129,"h"
"2824",1398231900,2640,656.129032258065,"h"
"2825",1398234360,2460,735.483870967742,"h"
"2826",1398237060,2700,776.129032258065,"h"
"2827",1398237180,120,780,"m"
"2828",1398240000,2820,865.161290322581,"h"
"2829",1398240900,900,841.935483870968,"m"
"2830",1398243780,2880,934.838709677419,"h"
"2831",1398244500,720,900,"m"
"2832",1398248100,3600,1016.12903225806,"h"
"2833",1398248100,0,958.064516129032,"l"
"2834",1398251700,3600,1074.1935483871,"h"
"2835",1398256200,4500,1219.35483870968,"h"
"2836",1398256200,0,1219.35483870968,"l"
"2837",1398259200,3000,1316.12903225806,"h"
"2838",1398259500,300,1316.12903225806,"m"
"2839",1398260700,1200,1354.83870967742,"m"
"2840",1398261360,660,1358.70967741935,"m"
"2841",1398261600,240,1335.48387096774,"m"
"2842",1398264600,3000,1393.54838709677,"h"
"2843",1398264600,0,1383.87096774194,"l"
"2844",1398265200,600,1397.41935483871,"m"
"2845",1398265200,0,1335.48387096774,"l"
"2846",1398265200,0,1335.48387096774,"l"
"2847",1398265200,0,1316.12903225806,"l"
"2848",1398265200,0,1316.12903225806,"l"
"2849",1398265800,600,1296.77419354839,"m"
"2850",1398266100,300,1248.38709677419,"m"
"2851",1398266100,0,1248.38709677419,"l"
"2852",1398266100,0,1248.38709677419,"l"
"2853",1398267000,900,1277.41935483871,"m"
"2854",1398268800,1800,1275.48387096774,"h"
"2855",1398268800,0,1190.32258064516,"l"
"2856",1398268800,0,1110.96774193548,"l"
"2857",1398270000,1200,1062.58064516129,"m"
"2858",1398270600,600,1078.06451612903,"m"
"2859",1398271320,720,1010.32258064516,"m"
"2860",1398271800,480,996.774193548387,"m"
"2861",1398271800,0,903.870967741935,"l"
"2862",1398272400,600,900,"m"
"2863",1398272400,0,783.870967741935,"l"
"2864",1398274200,1800,841.935483870968,"h"
"2865",1398274800,600,745.161290322581,"m"
"2866",1398275100,300,609.677419354839,"m"
"2867",1398275400,300,619.354838709677,"m"
"2868",1398275400,0,522.58064516129,"l"
"2869",1398276000,600,532.258064516129,"m"
"2870",1398276000,0,493.548387096774,"l"
"2871",1398278280,2280,545.806451612903,"h"
"2872",1398278400,120,541.935483870968,"m"
"2873",1398278640,240,452.903225806452,"m"
"2874",1398279600,960,483.870967741935,"m"
"2875",1398280200,600,483.870967741935,"m"
"2876",1398280500,300,493.548387096774,"m"
"2877",1398280500,0,493.548387096774,"l"
"2878",1398282000,1500,541.935483870968,"h"
"2879",1398283200,1200,580.645161290323,"m"
"2880",1398283200,0,561.290322580645,"l"
"2881",1398283200,0,551.612903225806,"l"
